episode_idx,min_dto,mean_dto,final_dto,dto_slope,min_dttg,max_dttg,mean_dttg,final_dttg,initial_dttg,dttg_range,dttg_slope,near_goal_frac,goal_offset_max,goal_offset_mean,min_dtpg,final_dtpg,mean_anrm,max_anrm,std_anrm,anrm_slope,mean_action_ratio,action_corrupted_frac,mean_aper,std_aper,max_aper,min_aper,max_ovz,mean_ovz,safety_violation_rate,is_success_any,n_success_steps,final_is_success,total_reward,mean_reward,failure_mode,condition,seed,model
107,0.2054899921188368,1.0687153897409902,1.20604170789441,0.003866310863322429,0.2200316888638789,0.2200316934216963,0.2200316889040721,0.2200316888638789,0.2200316934216963,4.5578174012739225e-09,-1.5901611549091635e-12,0.0,0.0,0.0,0.2200316888638789,0.2200316888638789,1.8159594527880352,1.8159594535827637,9.700898836827424e-09,3.157861066847951e-11,1.0,0.0,0.09998634409485334,0.0015419273334959357,0.1031435307365788,0.0814116566776594,-0.0001645002024407,-0.003433846105201632,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_dropout,0,clean_2M
108,0.1909946100662721,1.1185161515673394,1.2247179127493075,0.0037475345218801344,0.2521079292661848,0.2521079292661852,0.2521079292661852,0.2521079292661852,0.2521079292661848,3.885780586188048e-16,-1.4727856119808486e-18,0.0,0.0,0.0,0.2521079292661848,0.2521079292661852,1.6222679607073467,1.6222679615020752,9.700898818758092e-09,3.157860898529596e-11,1.0,0.0,0.09998634349289771,0.001541925820458912,0.1031434300265642,0.0814116583652509,0.0051267062790048,0.0003612382447864758,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_dropout,0,clean_2M
109,0.1594161460065373,1.1291865864695552,1.2622851513669695,0.004531166663379408,0.2634386735484074,0.2634386735484078,0.2634386735484078,0.2634386735484078,0.2634386735484074,3.885780586188048e-16,-2.1039794456869267e-19,0.0,0.0,0.0,0.2634386735484074,0.2634386735484078,1.6972484588623051,1.697248458862305,2.220446049250313e-16,-1.0099101339297249e-17,1.0,0.0,0.09998634490369088,0.0015419261773050098,0.1031434504400744,0.0814116584657274,0.0004604316999418,-0.00279186709212534,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_dropout,0,clean_2M
110,0.153568519489426,1.1188557993486385,1.2538458593168678,0.004382723534801397,0.1604367988897483,0.1604367988897489,0.16043679888974893,0.1604367988897489,0.1604367988897483,6.106226635438361e-16,-3.1559691685303903e-19,0.0,0.0,0.0,0.1604367988897483,0.1604367988897489,1.65910005569458,1.65910005569458,0.0,0.0,1.0,0.0,0.09998634531953529,0.0015419260224567928,0.1031434404947986,0.0814116590918769,0.0003655407127541,-0.002332010171475635,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_dropout,0,clean_2M
111,0.2039425920445239,1.0047252047212964,1.121851181022632,0.003313746817340992,0.508012960487553,0.5080129649057289,0.5080129605265148,0.508012960487553,0.5080129649057289,4.418175936216073e-09,-1.541441406864837e-12,0.0,0.0,0.0,0.508012960487553,0.508012960487553,1.8350129119555152,1.835012912750244,9.70089881875809e-09,3.15786073021124e-11,1.0,0.0,0.09998634539800698,0.0015419323231127356,0.1031437707200045,0.0814116354089925,-0.0001662020491285,-0.0035078421760739178,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_dropout,0,clean_2M
112,0.1478208612519692,1.0285309891655618,1.1544219513989822,0.004209160023656209,0.1498067725970519,0.1498067725970526,0.14980677259705263,0.1498067725970526,0.1498067725970519,6.938893903907228e-16,-5.259948614217316e-19,0.0,0.0,0.0,0.1498067725970519,0.1498067725970526,1.5810104608535769,1.5810104608535769,0.0,-1.6831835565495414e-18,1.0,0.0,0.09998634394657246,0.0015419263838910402,0.1031434615444819,0.0814116569425682,6.0278671886219466e-05,-0.0015959408856557927,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_dropout,0,clean_2M
113,0.2400081145923314,1.0559746320412553,1.1637467391229568,0.0030830542906078334,0.4219135440886297,0.4219135480667282,0.4219135441237106,0.4219135440886297,0.4219135480667282,3.978098517265494e-09,-1.387904348407612e-12,0.0,0.0,0.0,0.4219135440886297,0.4219135440886297,1.835079312324524,1.835079312324524,0.0,-5.0495506696486245e-18,1.0,0.0,0.09998634507757118,0.0015419310852580188,0.1031437113180871,0.0814116407097084,-0.0001659599982721,-0.0035223651479996754,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_dropout,0,clean_2M
114,0.2165575067692959,0.978396076785505,1.0991196180497207,0.003373326907422733,0.4796817585036592,0.4796817631080133,0.4796817585442627,0.4796817585036592,0.4796817631080133,4.604354120196774e-09,-1.6064000890668644e-12,0.0,0.0,0.0,0.4796817585036592,0.4796817585036592,1.7967714063326519,1.7967714071273804,9.700898818758092e-09,3.157862413394797e-11,1.0,0.0,0.09998634605642084,0.001541934739508578,0.1031438847768466,0.0814116247770238,-0.000167141754384,-0.003593996584519995,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_dropout,0,clean_2M
115,0.2489611525228017,1.0048155396978666,1.112717378177832,0.0030281056923999274,0.4596373729419731,0.4596373779912529,0.45963737298650015,0.4596373729419731,0.4596373779912529,5.049279827584741e-09,-1.7616274846107545e-12,0.0,0.0,0.0,0.4596373729419731,0.4596373729419731,1.7024052143096924,1.7024052143096924,0.0,0.0,1.0,0.0,0.0999863469717825,0.0015419382942535459,0.1031440485579539,0.0814116084363186,-0.0001724303414115,-0.003773660876751614,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_dropout,0,clean_2M
116,0.2092343172271106,0.9843302100365023,1.0919551345994385,0.0030658147245618363,0.3386463014797066,0.3386463053137315,0.338646301513517,0.3386463014797066,0.3386463053137315,3.834024930871038e-09,-1.337639437858373e-12,0.0,0.0,0.0,0.3386463014797066,0.3386463014797066,1.8346565961837769,1.8346565961837769,0.0,-1.683183556549541e-17,1.0,0.0,0.0999863441807823,0.0015419276742462493,0.1031435476573053,0.0814116553100084,-0.0001652092435306,-0.003473477379598037,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_dropout,0,clean_2M
117,0.198803908151624,1.0974840352179203,1.2342057292121134,0.0040273463183267705,0.3098377992113302,0.3098378014271437,0.3098377992308704,0.3098377992113302,0.3098378014271437,2.215813477146611e-09,-7.730685340958606e-13,0.0,0.0,0.0,0.3098377992113302,0.3098377992113302,1.6343827255566914,1.6343828439712524,9.700898818758092e-09,-3.157862581713152e-11,1.0,0.0,0.0999863439410182,0.0015419260647489524,0.1031434634114482,0.0814116611966889,-0.0001614229374129,-0.0032468123390423844,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_dropout,0,clean_2M
118,0.1887188623034169,0.8799153129349168,1.0059270079263043,0.003446452557587684,0.4706383277021961,0.4706383320618319,0.47063832774064157,0.4706383277021961,0.4706383320618319,4.359635819017882e-09,-1.5210201823649997e-12,0.0,0.0,0.0,0.4706383277021961,0.4706383277021961,1.6884485483169556,1.6884485483169556,0.0,-8.415917782747706e-18,1.0,0.0,0.09998634642306883,0.001541935990778112,0.103143942283677,0.0814116190376504,-0.000175350460867,-0.003757118255446567,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_dropout,0,clean_2M
119,0.2090928063490576,1.0209959548377319,1.1351340168038206,0.003253139859785856,0.2375975126520051,0.2375975165343683,0.2375975126862418,0.2375975126520051,0.2375975165343683,3.882363208695949e-09,-1.3545045162991102e-12,0.0,0.0,0.0,0.2375975126520051,0.2375975126520051,1.7967947721481323,1.7967947721481323,0.0,-5.0495506696486245e-18,1.0,0.0,0.0999863440649141,0.0015419272465185215,0.1031435261261835,0.0814116569722631,-0.0001619322165387,-0.0033788739058954933,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_dropout,0,clean_2M
180,0.006454557323852,0.027298217012951806,0.0214531565813112,-7.550163458560491e-05,0.2282410150033393,0.3754438422505805,0.3038189495625875,0.2728481070026607,0.3549225360528285,0.14720282724724118,-0.0008511740703879613,0.0,0.0,0.0,0.2282410150033393,0.2728481070026607,1.0971103278795877,1.8716758489608765,0.1477887419751127,-0.0015469641500888717,1.0,0.0,0.09995804157188921,0.0015526197469847398,0.1019828976282704,0.0814116610958258,0.0244618221030694,0.000521582167414317,0.0,0.0,0,0.0,-150.0,-1.0,divergent_transport,sensor_bias,0,clean_2M
181,0.1780027106843347,0.19758264918887375,0.1980621133414638,1.8618658261132757e-05,0.3884547695970575,0.3884547745878025,0.38845476964106845,0.3884547695970575,0.3884547745878025,4.990744983945916e-09,-1.741202893743804e-12,0.0,0.0,0.0,0.3884547695970575,0.3884547695970575,1.0123924469947816,1.8440982103347776,0.12272061935190942,-0.0009115898115877927,1.0,0.0,0.001644786575402071,0.011078673055281313,0.0960368669878329,-0.0001218339847236,0.0271602658283052,-2.7928083439175248e-06,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,0,clean_2M
182,0.1399118405700369,0.1533633442948501,0.1584287018963523,-2.421668144818207e-06,0.2364647540081676,0.2364647567318055,0.23646475403218606,0.2364647540081676,0.2364647567318055,2.723637898549569e-09,-9.50241066452099e-13,0.0,0.0,0.0,0.2364647540081676,0.2364647540081676,1.1785073232650758,1.9116219282150269,0.13503458915413818,-0.0007828316840496416,1.0,0.0,0.07975090082144992,0.01820537359405572,0.10314341679629,0.0366283571220303,0.0230159668461862,-8.717144342017332e-05,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,0,clean_2M
183,0.0076488935240593,0.01461591066083902,0.0115371450355732,-0.00010267652415708318,0.3213978804705762,0.3213978839617424,0.32139788050136314,0.3213978804705762,0.3213978839617424,3.491166189473205e-09,-1.218022315228623e-12,0.0,0.0,0.0,0.3213978804705762,0.3213978804705762,1.0525968158245087,1.6343621015548706,0.09822469192905742,-0.001016795817913126,1.0,0.0,0.09998634287429328,0.0015419258204818801,0.1031434447602161,0.081411660287076,0.023877274845949,0.00047996027704196265,0.0,0.0,0,0.0,-150.0,-1.0,reached_but_failed_grasp,sensor_bias,0,clean_2M
184,0.1682746209018941,0.19929289884924267,0.191358345382241,-1.0829363054478407e-05,0.3833991408667048,0.383399145765635,0.383399140909906,0.3833991408667048,0.383399145765635,4.8989302059432305e-09,-1.7091723314585553e-12,0.0,0.0,0.0,0.3833991408667048,0.3833991408667048,1.3712188005447388,1.5973163843154907,0.13755159229832725,9.898741852786692e-05,1.0,0.0,0.052480583395202354,0.03710635491123645,0.1040586205970535,-0.0023367350954795,0.0289950283197015,-0.00021731428228499217,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,0,clean_2M
185,0.0240620381509928,0.09395898505940627,0.0924536441227101,1.296070200934125e-05,0.2566632391824746,0.2566632429100925,0.2566632392153467,0.2566632391824746,0.2566632429100925,3.727617936544192e-09,-1.3005170349166171e-12,0.0,0.0,0.0,0.2566632391824746,0.2566632391824746,1.0561099882920584,1.7129087448120115,0.15633819929358375,-0.0024320865472193184,1.0,0.0,0.0671888302673269,0.012505006946840655,0.1044092269997369,0.0536074837722829,0.022885439693961,0.0005514518774496884,0.0,0.0,0,0.0,-150.0,-1.0,reached_but_failed_grasp,sensor_bias,0,clean_2M
186,0.0744326957455395,0.0774436899651764,0.0768226355550727,-2.4680815049050005e-05,0.1327306197333847,0.1327306206462278,0.13273061974143463,0.1327306197333847,0.1327306206462278,9.128430789040465e-10,-3.184788426987686e-13,0.0,0.0,0.0,0.1327306197333847,0.1327306197333847,0.2936423852046331,1.491835117340088,0.1591973806621496,-0.0010028658654881737,1.0,0.0,0.0999863472426417,0.001541940027417212,0.1031441186773304,0.0814115987305145,0.0223287906108746,0.0004620271040271211,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,0,clean_2M
187,0.1042827096815166,0.12195072079269373,0.1363329796794619,-5.376900098005656e-05,0.2066018563783996,0.2066018563784001,0.20660185637840003,0.2066018563784001,0.2066018563783996,4.996003610813204e-16,-1.0519897228434632e-18,0.0,0.0,0.0,0.2066018563783996,0.2066018563784001,1.4333643396695455,1.7811065912246704,0.2508481567224956,0.0002875746798582036,1.0,0.0,0.04820866259649402,0.04021395524656065,0.1019276737477554,-0.0034245742271883,0.0287048739992906,0.0003512053034136,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,0,clean_2M
188,0.1077889294873451,0.11208011191726351,0.1151199552439062,-2.330583938549417e-05,0.2058833233297693,0.2058833283113514,0.20588332337369944,0.2058833233297693,0.2058833283113514,4.98158209127908e-09,-1.7380071593637501e-12,0.0,0.0,0.0,0.2058833233297693,0.2058833233297693,1.0350664075215656,1.339564561843872,0.03846460277454399,-0.00015587377147657306,1.0,0.0,0.0999863435173044,0.0015419279040007482,0.1031435523989375,0.0814116527095784,0.0162727598905663,0.0001546503203979794,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,0,clean_2M
189,0.158122062588286,0.33563294240167457,0.6207486510636476,0.002116213472335565,0.1676100894760236,0.1676100894760241,0.16761008947602415,0.1676100894760241,0.1676100894760236,4.996003610813204e-16,-4.2079588913738534e-19,0.0,0.0,0.0,0.1676100894760236,0.1676100894760241,0.674377259016037,1.540558695793152,0.23669507023792247,-0.0001645718697913748,1.0,0.0,0.08148560728462607,0.03569525609155358,0.1031439575956036,-0.0002990714183103,0.0251220497142112,0.0006245761926972826,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,0,clean_2M
190,0.1109210075807393,0.11362040350383232,0.1133510333938049,-1.0468017419676277e-05,0.3129097043258147,0.3129097094834983,0.31290970437129784,0.3129097043258147,0.3129097094834983,5.157683558021375e-09,-1.7994456735551985e-12,0.0,0.0,0.0,0.3129097043258147,0.3129097043258147,1.0113769833246866,1.825272798538208,0.09823214524425827,-0.0006064190926660548,1.0,0.0,0.09998624919827456,0.0015419215776342956,0.1031435436780209,0.0814116564053777,0.0263194673253807,0.00047546247223521606,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,0,clean_2M
191,0.0427949079393873,0.29327554009093776,0.2638975794444392,0.0016622626808497848,0.2001507977261792,0.5592466810328856,0.5108896009761443,0.5530481781312382,0.2001507977261792,0.3590958833067064,0.001443162515009934,0.0,0.0,0.0,0.2001507977261792,0.5530481781312382,1.2983479293187459,1.8662489652633667,0.12534141246247887,-0.0013251148043137127,1.0,0.0,0.09503572910223404,0.013954679916360135,0.1047537935602604,0.026429195723031,0.025943879329048,-0.0007439050020701565,0.0,0.0,0,0.0,-150.0,-1.0,reached_but_failed_grasp,sensor_bias,0,clean_2M
192,0.125349323402603,0.1803584335627536,0.182199237027065,6.775689974073876e-05,0.3799650320755521,0.37996503620842,0.37996503211199795,0.3799650320755521,0.37996503620842,4.132867881256885e-09,-1.441900456105832e-12,0.0,0.0,0.0,0.3799650320755521,0.3799650320755521,1.0147770222028096,1.6334296464920044,0.10439006403695933,-0.0008729029189237488,1.0,0.0,0.09960960960442498,0.00679404067503729,0.109539353649242,0.0172213523416169,0.011370349223465,-0.00015195083728549973,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,0,clean_2M
193,0.0566260238886821,0.27724007681785906,0.3039260476983481,0.0009242753803953658,0.1780540912631497,0.5252808399180188,0.4796189340232354,0.5155699191725746,0.1788857498375783,0.3472267486548691,0.001281573763455651,0.0,0.0,0.0,0.1780540912631497,0.5155699191725746,1.1096154928207398,1.9324724674224856,0.2029454724294957,-0.0027868986771929947,1.0,0.0,0.09772254384321721,0.009002042306066618,0.1045619119437492,0.0366250381524403,0.0295403178657789,-0.0017652329328037516,0.0,0.0,0,0.0,-150.0,-1.0,reached_but_failed_grasp,sensor_bias,0,clean_2M
194,0.1108913280316113,0.13305841153351086,0.1433226519349908,-3.390490299517369e-05,0.1546148113660954,0.154614811366096,0.15461481136609603,0.154614811366096,0.1546148113660954,6.106226635438361e-16,1.0519897228434634e-19,0.0,0.0,0.0,0.1546148113660954,0.154614811366096,1.2096926844120026,1.563899040222168,0.1766538114868108,-0.00012708887141929084,1.0,0.0,0.08906172727534253,0.018967887969847396,0.1075032793509696,0.0330335179094223,0.0238105013412892,-0.0001394116034346388,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,0,clean_2M
195,0.1507084159895445,0.15490414115718945,0.1549201886437138,4.511349489876209e-07,0.4111389638095413,0.4111389679043504,0.4111389638456514,0.4111389638095413,0.4111389679043504,4.0948091029058276e-09,-1.4286218210282128e-12,0.0,0.0,0.0,0.4111389638095413,0.4111389638095413,0.255230630338192,1.5460524559020996,0.2209760226368885,-0.001932056324843003,1.0,0.0,0.09998634762168365,0.0015419410584013894,0.103144174536999,0.0814115954547227,0.0196368511300143,0.00017973847233973558,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,0,clean_2M
196,0.1717536684007265,0.18616908763760617,0.1862621266367857,3.8125575751884615e-06,0.1860824548389585,0.186082454838959,0.18608245483895897,0.186082454838959,0.1860824548389585,4.996003610813204e-16,-8.415917782747707e-19,0.0,0.0,0.0,0.1860824548389585,0.186082454838959,0.1432575027644634,1.570607304573059,0.17721110695439166,-0.0010494753403384744,1.0,0.0,0.09928543413672145,0.008180737114521825,0.1026078513446197,0.0010110690987072,0.0054125113340428,-0.00030582345053471304,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,0,clean_2M
197,0.1194366149669728,0.15769488817490226,0.1657185256030041,1.4176762645437526e-05,0.2200316888638789,0.2200316934216963,0.2200316889040721,0.2200316888638789,0.2200316934216963,4.5578174012739225e-09,-1.5901611549091635e-12,0.0,0.0,0.0,0.2200316888638789,0.2200316888638789,1.3191596110661825,1.844609618186951,0.1427349123040039,-0.0005994546853720842,1.0,0.0,0.05630901825048723,0.0319223171474364,0.1031434108711436,-0.0019718356872972,0.0295682947970288,-0.0013698814073074494,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,0,clean_2M
198,0.076998390924421,0.10100754239795766,0.1036190744331414,7.123183903881603e-05,0.2293461307062601,0.2540911511728645,0.23017539195353806,0.2294973585634871,0.2521079292661848,0.024745020466604428,-2.6192736008430064e-05,0.0,0.0,0.0,0.2293461307062601,0.2294973585634871,1.1135589055220285,1.8699795007705688,0.1703286780565975,-0.001889685484625363,1.0,0.0,0.09279313411521976,0.011685436172562133,0.1031435433013835,0.0599116034902469,0.0263229405029518,0.0005002284631629089,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,0,clean_2M
199,0.033081314002115,0.16817895160434296,0.9956695948373232,0.003942443455127114,0.2598855686104711,0.7591674963019223,0.46028953199836203,0.7577728955666793,0.2634386735484074,0.4992819276914512,0.003862853212199592,0.0,0.0,0.0,0.2598855686104711,0.7577728955666793,1.1009344406922659,1.8077638149261477,0.15750262526341638,-0.000541471878980724,1.0,0.0,0.08118921470972773,0.037489717074032466,0.1031434204440299,-0.0026858020321937,0.0215225944657146,-0.004928028776503323,0.0,0.0,0,0.0,-150.0,-1.0,reached_but_failed_grasp,sensor_bias,0,clean_2M
200,0.0431218412248575,0.04578163507541904,0.0455248451297376,-3.648861228887557e-05,0.1604367988897483,0.3242989369973517,0.28677305140722437,0.3242989369973517,0.1604367988897483,0.1638621381076034,0.000657160232275048,0.0,0.0,0.0,0.1604367988897483,0.3242989369973517,1.0450370041529338,1.592149019241333,0.08547390177983656,-0.0009296204727052851,1.0,0.0,0.00934031472551807,0.00313662199672047,0.0153583298043965,0.0002473797043682,0.0263213734385356,0.0005469552046556306,0.0,0.0,0,0.0,-150.0,-1.0,reached_but_failed_grasp,sensor_bias,0,clean_2M
